Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
32,2,1089,1,7,1,1,1,1309,3,1,79,2,1,2,2,1,4883,22845,1,0,0,18,0,0,80,1,10,3,2,10,4,1,1,1
39,2,360,1,23,2,3,1,1310,2,1,93,2,0,6,0,2,3904,22154,0,0,0,13,0,0,80,0,6,2,2,5,2,0,3,1
30,2,1138,1,6,2,5,1,1311,0,0,48,1,1,2,3,1,4627,23631,0,0,0,12,0,0,80,1,10,6,2,9,2,6,7,0
36,2,325,1,10,3,5,1,1312,3,0,63,2,2,0,2,1,7094,5747,3,0,0,12,0,0,80,0,10,0,2,7,7,1,7,0
46,2,991,0,1,1,1,1,1314,3,0,44,2,0,1,0,2,3423,22957,6,0,0,12,0,2,80,0,10,3,3,7,6,5,7,0
28,0,1476,1,1,2,1,1,1315,2,0,55,0,1,2,3,1,6674,16392,0,0,0,11,0,0,80,3,10,6,2,9,8,7,5,0
50,2,1322,1,28,2,1,1,1317,3,0,43,2,3,5,0,1,16880,22422,4,0,1,11,0,1,80,0,25,2,2,3,2,1,2,0
40,2,299,2,25,3,2,1,1318,3,1,57,1,2,7,1,2,9094,17235,2,0,1,12,0,2,80,0,9,2,2,5,4,1,0,1
52,2,1030,2,5,2,1,1,1319,1,1,64,2,2,7,1,2,8446,21534,9,0,1,19,0,2,80,0,10,2,1,8,7,7,7,1
30,2,634,1,17,3,3,1,1321,1,0,95,2,2,3,0,1,11916,25927,1,0,1,23,1,3,80,2,9,2,2,9,1,0,8,0
39,2,524,1,18,1,1,1,1322,0,1,32,2,1,4,2,2,4534,13352,0,0,0,11,0,0,80,0,9,6,2,8,7,1,7,0
31,0,587,2,2,3,1,1,1324,3,0,57,2,2,7,2,0,9852,8935,1,0,1,19,0,0,80,1,10,5,1,10,8,9,6,0
41,0,256,2,10,1,3,1,1329,2,1,40,0,1,7,1,2,6151,22074,1,0,0,13,0,0,80,0,19,4,2,19,2,11,9,0
31,1,1060,2,1,2,1,1,1331,3,0,54,2,0,8,1,2,2302,8319,1,0,1,11,0,0,80,0,3,2,3,3,2,2,2,1
44,2,935,1,3,2,1,1,1333,0,1,89,2,0,2,0,1,2362,14669,4,0,0,12,0,2,80,0,10,4,3,3,2,1,2,1
42,0,495,1,2,0,1,1,1334,2,1,37,2,3,3,2,1,17861,26582,0,0,1,13,0,3,80,0,21,3,1,20,8,2,10,0
55,2,282,1,2,1,3,1,1336,3,0,58,0,4,3,2,1,19187,6992,4,0,0,14,0,3,80,1,23,5,2,19,9,9,11,0
56,2,206,0,8,3,1,1,1338,3,1,99,2,4,3,1,2,19717,4022,6,0,0,14,0,0,80,0,36,4,2,7,3,7,7,0
40,0,458,1,16,1,1,1,1340,2,1,74,2,0,6,2,0,3544,8532,9,0,0,16,0,1,80,1,6,0,2,4,2,0,0,0
34,2,943,1,9,2,1,1,1344,3,1,86,2,2,0,3,0,8500,5494,0,0,0,11,0,3,80,1,10,0,1,9,7,1,6,0
40,2,523,1,2,2,1,1,1346,2,1,98,2,1,6,3,2,4661,22455,1,0,0,13,0,2,80,0,9,4,2,9,8,8,8,0
41,1,1018,2,1,2,2,1,1349,2,0,66,2,1,7,0,0,4103,4297,0,0,0,17,0,3,80,1,10,2,2,9,3,1,7,0
35,1,482,1,4,3,1,1,1350,2,1,87,2,1,6,2,2,4249,2690,1,0,1,11,0,1,80,0,9,3,2,9,6,1,1,0
51,2,770,0,5,2,1,1,1352,2,1,84,2,3,3,1,0,14026,17588,1,0,1,11,0,1,80,1,33,2,2,33,9,0,10,0
38,2,1009,2,2,1,1,1,1355,1,0,31,2,1,7,0,0,6893,19461,3,0,0,15,0,3,80,1,11,3,2,7,7,1,7,0
34,2,507,2,15,1,3,1,1356,2,0,66,2,1,7,0,2,6125,23553,1,0,0,12,0,3,80,0,10,6,3,10,8,9,6,0
25,2,882,1,19,0,3,1,1358,3,1,67,2,0,2,3,1,3669,9075,3,0,0,11,0,2,80,3,7,6,1,3,2,1,2,0
58,2,601,1,7,3,3,1,1360,2,0,53,1,2,4,0,1,10008,12023,7,0,1,14,0,3,80,0,31,0,1,10,9,5,9,1
40,2,329,1,1,3,1,1,1361,1,1,88,2,0,2,1,1,2387,6762,3,0,0,22,1,2,80,1,7,3,2,4,2,0,3,0
36,1,607,2,7,2,2,1,1362,0,0,83,3,1,7,0,1,4639,2261,2,0,0,16,0,3,80,1,17,2,1,15,7,6,13,0
48,2,855,1,4,2,1,1,1363,3,1,54,2,2,4,3,2,7898,18706,1,0,0,11,0,2,80,0,11,2,2,10,9,0,8,0
27,2,1291,2,11,2,3,1,1364,2,0,98,3,0,8,3,1,2534,6527,8,0,0,14,0,1,80,1,5,4,2,1,0,0,0,0
51,2,1405,1,11,1,5,1,1367,3,0,82,1,3,4,1,2,13142,24439,3,0,0,16,0,1,80,0,29,1,1,5,2,0,3,0
18,0,1124,1,1,2,1,1,1368,3,0,97,2,0,2,3,2,1611,19305,1,0,0,15,0,2,80,0,0,5,3,0,0,0,0,0
35,2,817,1,1,2,3,1,1369,3,0,60,1,1,2,3,1,5363,10846,0,0,0,12,0,1,80,1,10,0,2,9,7,0,0,0
27,1,793,2,2,0,1,1,1371,3,1,43,0,1,7,3,2,5071,20392,3,0,0,20,1,1,80,0,8,3,2,6,2,0,0,0
55,2,267,2,13,3,2,1,1372,0,1,85,3,3,7,2,2,13695,9277,6,0,1,17,0,2,80,0,24,2,1,19,7,3,8,1
56,2,1369,1,23,2,1,1,1373,3,1,68,2,3,4,1,1,13402,18235,4,0,1,12,0,0,80,1,33,0,2,19,16,15,9,0
34,0,999,1,26,0,5,1,1374,0,0,92,1,0,6,2,0,2029,15891,1,0,0,20,1,2,80,3,5,2,2,5,4,0,0,0
40,2,1202,1,2,0,3,1,1375,1,0,89,3,1,0,2,0,6377,13888,5,0,0,20,1,1,80,3,15,0,2,12,11,11,8,0
34,2,285,1,29,2,3,1,1377,1,1,86,2,1,2,2,1,5429,17491,4,0,0,13,0,0,80,2,10,1,2,8,7,7,7,0
31,1,703,2,2,2,1,1,1379,2,0,90,1,0,8,3,2,2785,11882,7,0,0,14,0,2,80,0,3,3,3,1,0,0,0,1
35,1,662,2,18,3,2,1,1380,3,0,67,2,1,7,2,1,4614,23288,0,0,1,18,0,2,80,1,5,0,1,4,2,3,2,1
38,1,693,1,7,2,1,1,1382,3,1,57,3,0,6,2,0,2610,15748,1,0,0,11,0,3,80,3,4,2,2,4,2,0,3,0
34,2,404,1,2,3,5,1,1383,2,0,98,2,1,0,3,2,6687,6163,1,0,0,11,0,3,80,0,14,2,3,14,11,4,11,0
28,2,736,2,26,2,1,1,1387,2,1,48,1,1,7,0,1,4724,24232,1,0,0,11,0,2,80,1,5,0,2,5,3,0,4,0
31,2,330,1,22,3,3,1,1389,3,1,98,2,1,4,2,1,6179,21057,1,0,1,15,0,3,80,2,10,3,1,10,2,6,7,1
39,2,1498,2,21,3,1,1,1390,0,1,44,1,1,7,3,1,6120,3567,3,0,1,12,0,3,80,2,8,2,3,5,4,1,4,0
51,1,541,2,2,2,2,1,1391,1,1,52,2,2,7,1,1,10596,15395,2,0,0,11,0,1,80,0,14,5,2,4,2,3,2,0
41,1,1200,1,22,2,1,1,1392,3,0,75,2,1,6,3,0,5467,13953,3,0,1,14,0,0,80,2,12,4,1,6,2,3,3,0
37,2,1439,1,4,0,1,1,1394,2,1,54,2,0,6,2,1,2996,5182,7,0,1,15,0,3,80,0,8,2,2,6,4,1,3,0
33,1,1111,2,5,0,1,1,1395,1,1,61,2,1,7,3,1,9998,19293,6,0,0,13,0,0,80,0,8,2,3,5,4,1,2,0
32,2,499,2,2,0,2,1,1396,2,1,36,2,1,7,1,1,4078,20497,0,0,1,13,0,0,80,3,4,3,1,3,2,1,2,0
39,0,1485,1,25,1,1,1,1397,2,1,71,2,2,0,2,1,10920,3449,3,0,0,21,1,1,80,1,13,2,2,6,4,0,5,0
25,2,1372,2,18,0,1,1,1399,0,1,93,3,1,7,2,1,6232,12477,2,0,0,11,0,1,80,0,6,3,1,3,2,1,2,0
52,1,322,1,28,1,3,1,1401,3,0,59,3,3,4,2,1,13247,9731,2,0,1,11,0,1,80,1,24,3,1,5,3,0,2,0
43,2,930,1,6,2,3,1,1402,0,0,73,1,1,6,2,2,4081,20003,1,0,1,14,0,0,80,0,20,3,0,20,7,1,8,0
27,2,205,2,10,2,2,1,1403,3,0,98,1,1,7,3,1,5769,7100,1,0,1,11,0,3,80,0,6,3,2,6,2,4,4,0
27,2,135,1,17,3,1,1,1405,3,0,51,2,0,6,2,2,2394,25681,1,0,1,13,0,3,80,0,8,2,2,8,2,7,7,1
26,2,683,1,2,0,3,1,1407,0,1,36,1,0,6,3,2,3904,4050,0,0,0,12,0,3,80,0,5,2,2,4,3,1,1,0
42,2,1147,0,10,2,0,1,1408,2,0,31,2,3,3,0,1,16799,16616,0,0,0,14,0,2,80,1,21,5,2,20,7,0,9,0
52,2,258,1,8,3,4,1,1409,2,0,54,2,0,2,0,1,2950,17363,9,0,0,13,0,2,80,0,12,2,0,5,4,0,4,0
37,2,1462,1,11,2,3,1,1411,0,0,94,2,0,2,2,2,3629,19106,4,0,0,18,0,0,80,0,8,6,2,3,2,0,2,0
35,1,200,1,18,1,1,1,1412,2,1,60,2,2,4,3,2,9362,19944,2,0,0,11,0,2,80,0,10,2,2,2,2,2,2,0
25,2,949,1,1,2,5,1,1415,0,1,81,2,0,2,3,1,3229,4910,4,0,0,11,0,1,80,1,7,2,1,3,2,0,2,0
26,2,652,1,7,2,4,1,1417,2,1,100,3,0,2,0,2,3578,23577,0,0,0,12,0,3,80,0,8,2,2,7,7,0,7,0
29,2,332,0,17,2,4,1,1419,1,1,51,1,2,1,0,2,7988,9769,1,0,0,13,0,0,80,0,10,3,1,10,9,0,9,0
49,1,1475,1,28,1,1,1,1420,0,1,97,1,1,2,0,2,4284,22710,3,0,0,20,1,0,80,0,20,2,2,4,3,1,3,1
29,1,337,1,14,0,4,1,1421,2,0,84,2,2,0,3,2,7553,22930,0,0,1,12,0,0,80,0,9,1,2,8,7,7,7,1
54,2,971,1,1,2,3,1,1422,3,0,54,2,3,5,3,2,17328,5652,6,0,0,19,0,3,80,0,29,3,1,20,7,12,7,0
58,2,1055,1,1,2,3,1,1423,3,0,76,2,4,5,0,1,19701,22456,3,0,1,21,1,2,80,1,32,3,2,9,8,1,5,0
55,2,1136,1,1,3,3,1,1424,1,1,81,3,3,5,3,0,14732,12414,2,0,0,13,0,3,80,2,31,4,3,7,7,0,0,0
36,2,1174,2,3,3,2,1,1425,0,0,99,2,1,7,1,2,9278,20763,3,0,1,16,0,3,80,0,15,3,2,5,4,0,1,0
31,1,667,2,1,3,1,1,1427,1,0,50,0,0,8,2,2,1359,16154,1,0,0,12,0,1,80,0,1,3,2,1,0,0,0,1
30,2,855,2,7,3,2,1,1428,3,0,73,2,1,7,0,0,4779,12761,7,0,0,14,0,1,80,2,8,3,2,3,2,0,2,0
31,2,182,1,8,4,1,1,1430,0,0,93,2,3,5,1,2,16422,8847,3,0,0,11,0,2,80,0,9,3,3,3,2,1,0,0
34,1,560,1,1,3,4,1,1431,3,1,91,2,0,6,0,0,2996,20284,5,0,0,14,0,2,80,2,10,2,2,4,3,1,3,0
31,2,202,1,8,2,1,1,1433,0,0,34,1,0,6,1,2,1261,22262,1,0,0,12,0,2,80,0,1,3,3,1,0,0,0,1
27,2,1377,1,11,0,1,1,1434,1,1,91,2,0,2,0,1,2099,7679,0,0,0,14,0,1,80,0,6,3,3,5,0,1,4,0
36,2,172,1,4,3,1,1,1435,0,1,37,1,1,2,3,2,5810,22604,1,0,0,16,0,2,80,0,10,2,1,10,4,1,8,0
36,2,329,2,16,3,2,1,1436,2,0,98,1,1,7,0,1,5647,13494,4,0,0,13,0,0,80,2,11,3,1,3,2,0,2,0
47,2,465,1,1,2,5,1,1438,0,1,74,2,0,6,3,1,3420,10205,7,0,0,12,0,2,80,1,17,2,1,6,5,1,2,0
25,2,383,2,9,1,1,1,1439,0,1,68,1,0,8,0,1,4400,15182,3,0,0,12,0,0,80,0,6,2,2,3,2,2,2,1
37,0,1413,1,5,1,5,1,1440,2,1,84,3,0,2,2,2,3500,25470,0,0,0,14,0,0,80,0,7,2,0,6,5,1,3,0
56,2,1255,1,1,1,1,1,1441,0,0,90,2,0,6,0,1,2066,10494,2,0,0,22,1,3,80,1,5,3,3,3,2,1,0,0
47,2,359,1,2,3,3,1,1443,0,0,82,2,3,5,2,1,17169,26703,3,0,0,19,0,1,80,2,26,2,3,20,17,5,6,0
24,2,1476,2,4,0,3,1,1445,3,0,42,2,1,7,2,1,4162,15211,1,0,1,12,0,2,80,2,5,3,2,5,4,0,3,0
32,2,601,2,7,4,2,1,1446,3,1,97,2,1,7,3,1,9204,23343,4,0,0,12,0,2,80,1,7,3,1,4,3,0,3,0
34,2,401,1,1,2,1,1,1447,3,0,86,1,0,2,1,1,3294,3708,5,0,0,17,0,0,80,1,7,2,1,5,4,0,2,0
41,2,1283,1,5,4,3,1,1448,1,1,90,3,0,6,2,1,2127,5561,2,0,1,12,0,0,80,0,7,5,1,4,2,0,3,0
40,0,663,1,9,3,4,1,1449,2,1,81,2,1,2,2,0,3975,23099,3,0,0,11,0,2,80,2,11,2,3,8,7,0,7,0
31,2,326,2,8,1,1,1,1453,0,1,31,2,2,7,3,0,10793,8386,1,0,0,18,0,0,80,1,13,5,2,13,7,9,9,0
46,2,377,2,9,2,2,1,1457,0,1,52,2,2,7,3,0,10096,15986,4,0,0,11,0,0,80,1,28,1,3,7,7,4,3,1
39,0,592,1,2,2,1,1,1458,0,0,54,1,0,2,0,2,3646,17181,2,0,1,23,1,1,80,0,11,2,3,1,0,0,0,1
31,1,1445,1,1,4,1,1,1459,2,0,100,3,2,4,1,2,7446,8931,1,0,0,11,0,0,80,0,10,2,2,10,8,4,7,1
45,2,1038,1,20,2,3,1,1460,1,1,95,0,2,0,0,0,10851,19863,2,0,1,18,0,1,80,1,24,2,2,7,7,0,7,0
31,2,1398,0,8,1,3,1,1461,3,0,96,3,0,1,1,2,2109,24609,9,0,0,18,0,3,80,0,8,3,2,3,2,0,2,0
31,1,523,1,2,2,1,1,1464,1,1,94,2,0,2,3,1,3722,21081,6,0,1,13,0,2,80,1,7,2,0,2,2,2,2,1
45,2,1448,1,29,2,5,1,1465,1,1,55,2,2,4,3,1,9380,14720,4,0,1,18,0,3,80,2,10,4,3,3,1,1,2,0
48,2,1221,2,7,2,2,1,1466,2,1,96,2,1,7,0,0,5486,24795,4,0,0,11,0,0,80,3,15,3,2,2,2,2,2,0
34,2,1107,0,9,3,5,1,1467,0,0,52,2,0,1,2,1,2742,3072,1,0,0,15,0,3,80,0,2,0,2,2,2,2,2,1
40,0,218,1,8,0,3,1,1468,3,1,55,1,2,5,1,0,13757,25178,2,0,0,11,0,2,80,1,16,5,2,9,8,4,8,0
28,2,866,2,5,2,3,1,1469,3,1,84,2,1,7,0,2,8463,23490,0,0,0,18,0,3,80,0,6,4,2,5,4,1,3,0
44,0,981,1,5,2,1,1,1471,2,1,90,1,0,2,2,2,3162,7973,3,0,0,14,0,3,80,0,7,5,2,5,2,0,3,0
53,2,447,1,2,2,3,1,1472,3,1,39,3,3,5,1,2,16598,19764,4,0,0,12,0,1,80,0,35,2,1,9,8,8,8,0
49,2,1495,1,5,3,5,1,1473,0,1,96,2,1,0,2,1,6651,21534,2,0,0,14,0,1,80,1,20,0,1,3,2,1,2,0
40,2,896,1,2,2,3,1,1474,2,1,68,2,0,6,2,0,2345,8045,2,0,0,14,0,2,80,1,8,3,3,3,1,1,2,0
44,2,1467,1,20,2,1,1,1475,3,1,49,2,0,6,1,2,3420,21158,1,0,0,13,0,2,80,0,6,3,1,5,2,1,3,0
33,1,430,2,7,2,3,1,1477,3,1,54,2,1,7,0,1,4373,17456,0,0,0,14,0,0,80,2,5,2,2,4,3,0,3,0
34,2,1326,2,3,2,4,1,1478,3,1,81,0,1,7,0,2,4759,15891,3,0,0,18,0,3,80,0,15,2,2,13,9,3,12,0
30,2,1358,2,16,0,1,1,1479,3,1,96,2,1,7,2,1,5301,2939,8,0,0,15,0,2,80,2,4,2,1,2,1,2,2,0
42,1,748,1,9,1,3,1,1480,0,0,74,2,0,2,3,2,3673,16458,1,0,0,13,0,2,80,0,12,3,2,12,9,5,8,0
44,1,383,2,1,4,2,1,1481,0,0,79,2,1,7,2,1,4768,9282,7,0,0,12,0,2,80,1,11,4,1,1,0,0,0,0
30,0,990,1,7,2,5,1,1482,2,1,64,2,0,6,2,0,1274,7152,1,0,0,13,0,1,80,2,1,2,1,1,0,0,0,0
57,2,405,1,1,1,1,1,1483,1,1,93,3,1,6,2,1,4900,2721,0,0,0,24,1,0,80,1,13,2,1,12,9,2,8,0
49,2,1490,1,7,3,1,1,1484,2,1,35,2,2,0,1,0,10466,20948,3,0,0,14,0,1,80,2,29,3,2,8,7,0,7,0
34,1,829,1,15,2,3,1,1485,1,1,71,2,3,5,0,0,17007,11929,7,0,0,14,0,3,80,2,16,3,1,14,8,6,9,0
28,1,1496,2,1,2,5,1,1486,0,1,92,2,0,8,2,1,2909,15747,3,0,0,15,0,3,80,1,5,3,3,3,2,1,2,1
29,1,115,2,13,2,5,1,1487,0,0,51,2,1,7,1,2,5765,17485,5,0,0,11,0,0,80,0,7,4,0,5,3,0,0,1
34,2,790,2,24,3,3,1,1489,0,0,40,1,1,7,1,2,4599,7815,0,0,1,23,1,2,80,0,16,2,3,15,9,10,10,1
35,2,660,2,7,0,1,1,1492,3,1,76,2,0,8,2,1,2404,16192,1,0,0,13,0,0,80,1,1,3,2,1,0,0,0,0
24,1,381,1,9,2,3,1,1494,1,1,89,2,0,2,0,2,3172,16998,2,0,1,11,0,2,80,0,4,2,1,0,0,0,0,1
24,0,830,2,13,1,1,1,1495,3,0,78,2,0,8,1,1,2033,7103,1,0,0,13,0,2,80,1,1,2,2,1,0,0,0,0
44,1,1193,1,2,0,3,1,1496,1,1,86,2,2,4,2,2,10209,19719,5,0,1,18,0,1,80,0,16,2,1,2,2,2,2,0
29,2,1246,2,19,2,1,1,1497,2,1,77,1,1,7,2,0,8620,23757,1,0,0,14,0,2,80,2,10,3,2,10,7,0,4,0
30,2,330,0,1,2,1,1,1499,2,1,46,2,0,1,2,0,2064,15428,0,0,0,21,1,0,80,1,6,3,3,5,3,1,3,0
55,2,1229,1,4,3,1,1,1501,3,1,30,2,1,0,2,1,4035,16143,0,0,1,16,0,1,80,0,4,2,2,3,2,1,2,0
33,2,1099,1,4,3,3,1,1502,0,0,82,1,0,2,1,1,3838,8192,8,0,0,11,0,3,80,0,8,5,2,5,4,0,2,0
47,2,571,2,14,2,3,1,1503,2,0,78,2,1,7,2,1,4591,24200,3,0,1,17,0,2,80,1,11,4,1,5,4,1,2,0
28,1,289,1,2,1,3,1,1504,2,1,38,1,0,2,0,2,2561,5355,7,0,0,11,0,2,80,0,8,2,1,0,0,0,0,1
28,2,1423,1,1,2,1,1,1506,0,1,72,1,0,6,2,0,1563,12530,1,0,0,14,0,3,80,1,1,2,0,1,0,0,0,0
28,1,467,2,7,2,1,1,1507,2,1,55,2,1,7,0,2,4898,11827,0,0,0,14,0,3,80,0,5,5,2,4,2,1,3,0
49,2,271,1,3,1,3,1,1509,2,0,43,1,1,2,0,1,4789,23070,4,0,0,25,1,0,80,1,10,3,2,3,2,1,2,0
29,1,410,1,2,0,1,1,1513,3,0,97,2,0,2,1,1,3180,4668,0,0,0,13,0,2,80,3,4,3,2,3,2,0,2,0
28,2,1083,1,29,0,1,1,1514,2,1,96,0,1,4,1,1,6549,3173,1,0,0,14,0,1,80,2,8,2,1,8,6,1,7,0
33,2,516,1,8,4,1,1,1515,3,1,69,2,1,0,2,2,6388,22049,2,0,1,17,0,0,80,0,14,6,2,0,0,0,0,0
32,2,495,1,10,2,3,1,1516,2,1,64,2,2,3,3,2,11244,21072,2,0,0,25,1,1,80,0,10,5,3,5,2,0,0,0
54,1,1050,1,11,3,3,1,1520,1,0,87,2,3,3,3,0,16032,24456,3,0,0,20,1,0,80,1,26,2,2,14,9,1,12,0
29,2,224,1,1,3,5,1,1522,0,1,100,1,0,6,0,2,2362,7568,6,0,0,13,0,2,80,0,11,2,0,9,7,0,7,1
44,2,136,1,28,2,1,1,1523,3,1,32,2,3,5,0,1,16328,22074,3,0,0,13,0,2,80,1,24,1,3,20,6,14,17,0
39,2,1089,1,6,2,1,1,1525,1,0,32,2,2,4,1,2,8376,9150,4,0,0,18,0,3,80,0,9,3,2,2,0,2,2,0
46,2,228,2,3,2,1,1,1527,2,0,51,2,3,3,1,1,16606,11380,8,0,0,12,0,3,80,1,23,2,3,13,12,5,1,0
35,2,1029,1,16,2,1,1,1529,3,0,91,1,2,0,1,2,8606,21195,1,0,0,19,0,3,80,0,11,3,0,11,8,3,3,0
23,2,507,1,20,0,1,1,1533,0,1,97,2,1,2,2,2,2272,24812,0,0,0,14,0,1,80,0,5,2,2,4,3,1,2,0
40,2,676,1,9,3,1,1,1534,3,1,86,2,0,2,0,2,2018,21831,3,0,0,14,0,1,80,0,15,3,0,5,4,1,0,1
34,2,971,2,1,2,5,1,1535,3,1,64,1,2,7,2,1,7083,12288,1,0,1,14,0,3,80,0,10,3,2,10,9,8,6,0
31,1,561,1,3,2,1,1,1537,3,0,33,2,0,6,2,2,4084,4156,1,0,0,12,0,0,80,0,7,2,0,7,2,7,7,1
50,1,333,1,22,4,3,1,1539,2,1,88,0,3,5,3,2,14411,24450,1,0,1,13,0,3,80,0,32,2,2,32,6,13,9,0
34,2,1440,2,7,1,5,1,1541,1,1,55,2,0,8,2,1,2308,4944,0,0,1,25,1,1,80,1,12,4,2,11,10,5,7,0
42,2,1210,1,2,2,3,1,1542,2,1,68,1,0,2,1,1,4841,24052,4,0,0,14,0,1,80,1,4,3,2,1,0,0,0,0
37,2,674,1,13,2,3,1,1543,0,1,47,2,1,6,3,1,4285,3031,1,0,0,17,0,0,80,0,10,2,2,10,8,3,7,0
29,2,441,1,8,0,4,1,1544,2,0,39,0,1,0,0,1,9715,7288,3,0,0,13,0,2,80,1,9,3,2,7,7,0,7,0
33,2,575,1,25,2,1,1,1545,3,1,44,1,1,4,1,2,4320,24152,1,0,0,13,0,3,80,0,5,2,2,5,3,0,2,0
45,2,950,1,28,2,5,1,1546,3,1,97,2,0,6,3,1,2132,4585,4,0,0,20,1,3,80,1,8,3,2,5,4,0,3,0
42,1,288,1,2,2,1,1,1547,3,1,40,2,2,0,3,1,10124,18611,2,0,1,14,0,2,80,1,24,3,0,20,8,13,9,0
40,2,1342,2,9,1,3,1,1548,0,1,47,2,1,7,0,1,5473,19345,0,0,0,12,0,3,80,0,9,5,3,8,4,7,1,0
33,2,589,1,28,3,1,1,1549,1,1,79,2,1,2,2,1,5207,22949,1,0,1,12,0,1,80,1,15,3,2,15,14,5,7,0
40,2,898,0,6,1,3,1,1550,2,1,38,2,3,3,3,2,16437,17381,1,0,1,21,1,3,80,0,21,2,2,21,7,7,7,0
24,2,350,1,21,1,5,1,1551,2,1,57,1,0,2,0,0,2296,10036,0,0,0,14,0,1,80,3,2,3,2,1,1,0,0,0
40,0,1142,1,8,1,1,1,1552,3,1,72,2,1,0,3,0,4069,8841,3,0,1,18,0,2,80,0,8,2,2,2,2,2,2,0
45,2,538,1,1,3,5,1,1553,0,1,66,2,2,0,1,0,7441,20933,1,0,0,12,0,0,80,3,10,4,2,10,8,7,7,0
35,2,1402,2,28,3,1,1,1554,1,0,98,1,0,8,2,1,2430,26204,0,0,0,23,1,0,80,2,6,5,2,5,3,4,2,0
32,2,824,1,5,1,1,1,1555,3,0,67,1,1,6,1,1,5878,15624,3,0,0,12,0,0,80,1,12,2,2,7,1,2,5,0
36,2,1157,2,2,3,1,1,1556,2,1,70,2,0,8,3,2,2644,17001,3,0,1,21,1,3,80,0,7,3,1,3,2,1,2,0
48,2,492,2,16,3,1,1,1557,2,0,96,2,1,7,2,0,6439,13693,8,0,0,14,0,2,80,1,18,2,2,8,7,7,7,0
29,2,598,1,9,2,1,1,1558,2,1,91,3,0,6,2,1,2451,22376,6,0,0,18,0,0,80,2,5,2,1,1,0,0,0,0
33,2,1242,2,8,3,1,1,1560,0,1,46,2,1,7,0,1,6392,10589,2,0,0,13,0,3,80,1,8,6,0,2,2,2,2,0
30,2,740,2,1,2,1,1,1562,1,1,64,1,1,7,0,1,9714,5323,1,0,0,11,0,3,80,1,10,4,2,10,8,6,7,1
38,1,888,0,10,3,0,1,1563,2,1,71,2,1,1,2,1,6077,14814,3,0,0,11,0,2,80,0,10,2,2,6,3,1,2,0
35,2,992,1,1,2,3,1,1564,3,1,68,1,0,2,0,2,2450,21731,1,0,0,19,0,1,80,0,3,3,2,3,0,1,2,0
30,2,1288,2,29,3,5,1,1568,2,1,33,2,2,7,1,1,9250,17799,3,0,0,12,0,1,80,1,9,3,2,4,2,1,3,0
35,2,104,1,2,2,1,1,1569,0,0,69,2,0,2,0,0,2074,26619,1,0,1,12,0,3,80,1,1,2,2,1,0,0,0,1
53,2,607,1,2,4,5,1,1572,2,0,78,1,2,4,3,1,10169,14618,0,0,0,16,0,1,80,1,34,4,2,33,7,1,9,1
38,2,903,1,2,2,3,1,1573,2,1,81,2,1,4,1,1,4855,7653,4,0,0,11,0,0,80,2,7,2,2,5,2,1,4,1
32,0,1200,1,1,3,5,1,1574,3,1,62,2,1,6,0,1,4087,25174,4,0,0,14,0,1,80,1,9,3,1,6,5,1,2,0
48,2,1108,1,15,3,4,1,1576,2,0,65,2,0,6,0,1,2367,16530,8,0,0,12,0,3,80,1,10,3,1,8,2,7,6,0
34,2,479,1,7,3,3,1,1577,0,1,35,2,0,6,3,2,2972,22061,1,0,0,13,0,2,80,0,1,4,0,1,0,0,0,0
55,2,685,2,26,4,2,1,1578,2,1,60,1,4,3,3,1,19586,23037,1,0,0,21,1,2,80,1,36,3,2,36,6,2,13,0
34,2,1351,1,1,3,1,1,1580,1,1,45,2,1,6,3,1,5484,13008,9,0,0,17,0,1,80,1,9,3,1,2,2,2,1,0
26,2,474,1,3,2,1,1,1581,0,0,89,2,0,6,3,1,2061,11133,1,0,0,21,1,0,80,0,1,5,2,1,0,0,0,0
38,2,1245,2,14,2,1,1,1582,2,1,80,2,1,7,1,1,9924,12355,0,0,0,11,0,3,80,1,10,3,2,9,8,7,7,0
38,2,437,2,16,2,1,1,1583,1,0,90,2,1,7,1,2,4198,16379,2,0,0,12,0,1,80,0,8,5,3,3,2,1,2,0
36,2,884,2,1,3,1,1,1585,1,0,73,2,1,7,2,2,6815,21447,6,0,0,13,0,0,80,0,15,5,2,1,0,0,0,0
29,2,1370,1,3,0,3,1,1586,1,1,87,2,0,2,0,2,4723,16213,1,0,1,18,0,3,80,0,10,3,2,10,9,1,5,0
35,2,670,1,10,3,3,1,1587,0,0,51,2,1,0,2,2,6142,4223,3,0,1,16,0,2,80,0,10,4,2,5,2,0,4,0
39,2,1462,2,6,2,3,1,1588,3,1,38,3,2,7,2,1,8237,4658,2,0,0,11,0,0,80,1,11,3,2,7,6,7,6,0
29,1,995,1,2,0,1,1,1590,0,1,87,2,1,0,3,0,8853,24483,1,0,0,19,0,3,80,1,6,0,3,6,4,1,3,0
